"","Comp 1","Comp 2","Comp 3"
"1798",-0.105579546649114,-0.0909381163425849,-0.0732442451941304
"1800",-0.100824983409239,-0.0934096099816733,-0.070198113366169
"1802",-0.0964736804285273,-0.0942775461054252,-0.0665612374646252
"1804",-0.0939399421208891,-0.0940769177477094,-0.063344002474838
"1806",-0.0934801279019373,-0.093443900710872,-0.0614712550418775
"1808",-0.094856634011975,-0.092657911095976,-0.0610731038109864
"1810",-0.0981688707940867,-0.090948220751864,-0.0618733853955765
"1812",-0.102442152185263,-0.0871184985054673,-0.062645555932588
"1814",-0.105549150863808,-0.0802303103702588,-0.0622682889426823
"1816",-0.105588654321056,-0.0707849989445444,-0.0606638204437645
"1818",-0.102709210257311,-0.0599902473259217,-0.0577643997285812
"1820",-0.0978725957801766,-0.0486275560018618,-0.0531865102849632
"1822",-0.0919110319066659,-0.037878141316156,-0.0479610071089871
"1824",-0.0855840551344722,-0.028495056519706,-0.0431703000839309
"1826",-0.0791802312674548,-0.0200607755914753,-0.0389602114144075
"1828",-0.0729263609838959,-0.0122739045672906,-0.0352535462230687
"1830",-0.0671541530417743,-0.0052261237021074,-0.0316911875446489
"1832",-0.061756319803837,0.00117018174563957,-0.0281562734101225
"1834",-0.0566411664804746,0.00703066422402316,-0.0243883240740539
"1836",-0.0522375262377071,0.0119194145933511,-0.0208034007644005
"1838",-0.0488644359455061,0.0154284353803227,-0.0183005535094978
"1840",-0.0461407485241541,0.0179636401720789,-0.0167555643078939
"1842",-0.0437729566854489,0.0199906184157815,-0.0156004208207395
"1844",-0.0417197213321042,0.0217547180506994,-0.0145771985138659
"1846",-0.0398752830767382,0.0235345282514981,-0.0135281857536525
"1848",-0.0381782319305883,0.0254814591838918,-0.0124769111663622
"1850",-0.0365912983111218,0.0276628755296631,-0.0114051590787183
"1852",-0.0351031861980149,0.0300719711284121,-0.0101896200856324
"1854",-0.0337500282737733,0.0325418078149533,-0.00899237149508263
"1856",-0.0325039875882416,0.0349150282798823,-0.00797932954939314
"1858",-0.0312607313283547,0.0371194204659736,-0.00718186295832452
"1860",-0.0299190396724486,0.0391235369861336,-0.00671673456460453
"1862",-0.0283738896046176,0.0409510935040257,-0.00668972282918947
"1864",-0.026612224758855,0.0425851462681311,-0.00719752686913246
"1866",-0.024669238731623,0.0439859479980349,-0.00832106370592234
"1868",-0.0225333648785258,0.0451446894493099,-0.0100708716392872
"1870",-0.0201720902082276,0.046067095110855,-0.0124163414093157
"1872",-0.0175684013266618,0.0467382320575537,-0.0153145334028508
"1874",-0.0147160698215684,0.0471228375588471,-0.0187151443036513
"1876",-0.0116253704435625,0.0471807080734103,-0.0225487240575341
"1878",-0.00835073957320026,0.0468624381269575,-0.0267229905830367
"1880",-0.00496686904033643,0.0461517515302641,-0.0310742263033425
"1882",-0.00154642051583519,0.0451043237692065,-0.0353532957266926
"1884",0.00182037861437026,0.0437933498938556,-0.0393490991981107
"1886",0.00502598908895749,0.0422760744718484,-0.0429458016643043
"1888",0.00797567064038173,0.0406125897894235,-0.0460759100591023
"1890",0.0106404328274996,0.0388791943683269,-0.0486675111902283
"1892",0.0130229352382831,0.0371607499856769,-0.0506378113720528
"1894",0.0150903169155554,0.0355142957429199,-0.0519534093721875
"1896",0.0168159124559395,0.0339749662674499,-0.0526319732578385
"1898",0.0182095455620681,0.0325748172293067,-0.0527197002214276
"1900",0.0193138175753449,0.0313385730144752,-0.052253539560938
"1902",0.0202063809904695,0.0303072865472682,-0.0512237396358572
"1904",0.0209598187161208,0.0294949623911695,-0.0496816640941147
"1906",0.0216739963442281,0.0288407094313357,-0.0478454418592167
"1908",0.0224798917778333,0.0281916418492491,-0.0461074977975951
"1910",0.0235793720116449,0.0274928218754868,-0.0448148012266694
"1912",0.0252394906701192,0.0268351248306302,-0.0440030807136817
"1914",0.0275818831740694,0.0261456384053938,-0.043773767077649
"1916",0.0308109058136996,0.0252627530846781,-0.0443633572401806
"1918",0.0352932691593222,0.0242083851244426,-0.0456283666213862
"1920",0.0408073441738202,0.0226225463194599,-0.0479662778729453
"1922",0.0469964959156651,0.0199450568164048,-0.051320197086346
"1924",0.0536286089386967,0.0162471843564457,-0.0541819683227205
"1926",0.0594854286058089,0.0116529378795984,-0.0548122324368834
"1928",0.0620839898512107,0.00546164288458872,-0.0518388059366264
"1930",0.0589940591654487,-0.00250663983345887,-0.0449922957572271
"1932",0.0513412659947714,-0.00990384843074243,-0.0349265061969301
"1934",0.0424152677568121,-0.0147716083624336,-0.0231522543243713
"1936",0.0337374334839519,-0.017697687848273,-0.0115194914790547
"1938",0.0256446772088805,-0.0196524258923376,-0.00124393678289544
"1940",0.018535895934689,-0.0208894249936359,0.00794776539586435
"1942",0.0119790517522911,-0.0220127454918193,0.0157926257348732
"1944",0.00625152190846069,-0.022884825193494,0.0228140786901466
"1946",0.00154332994989604,-0.0231697379512262,0.0292359808328201
"1948",-0.00223236756870737,-0.0228201551297446,0.0351186953317843
"1950",-0.00539176755588633,-0.0223786585736168,0.0401896757507767
"1952",-0.00824586024179974,-0.0221893401300129,0.0442871553962488
"1954",-0.0106889275875734,-0.0221000956878298,0.0476557594327141
"1956",-0.0125405078475803,-0.0219943870146939,0.050317660304095
"1958",-0.0138692443224703,-0.0218912112054258,0.0523111062665052
"1960",-0.0150296606718466,-0.0219354921585304,0.0537128099100357
"1962",-0.0160929318561292,-0.0221136488307097,0.0547564132037216
"1964",-0.0170489603879322,-0.0224752634520274,0.0555522107696468
"1966",-0.0177333639458297,-0.0228419125498724,0.0563306449882864
"1968",-0.0181825682327375,-0.0231134912488539,0.0569645735778861
"1970",-0.0181699071683676,-0.0231415703997004,0.0576360465916445
"1972",-0.0179068390205159,-0.0231322106407921,0.0583461353141624
"1974",-0.0178334340945208,-0.0233695810170725,0.0588714831950916
"1976",-0.0178310650167065,-0.0236776437568802,0.0593711575847048
"1978",-0.0178179848661322,-0.024045840258401,0.0597472783828389
"1980",-0.0177380904425494,-0.0244573071923601,0.0599684606100019
"1982",-0.0175067586761949,-0.0248283731361147,0.060128575861081
"1984",-0.0171219796518902,-0.0251095266813354,0.0603741346675133
"1986",-0.0168128525777112,-0.0254225871101261,0.0606101086142454
"1988",-0.0166800127480006,-0.0258431004027304,0.0607437399883374
"1990",-0.0166231217053508,-0.0262751804998868,0.0608256764540818
"1992",-0.0163859777309649,-0.0264785122472516,0.0611538887719417
"1994",-0.0159028705008591,-0.0264957742391548,0.0617524382640055
"1996",-0.0153983493775163,-0.0266192966341573,0.0621893364376547
"1998",-0.0148527218878578,-0.0267677156636845,0.0625439888975494
"2000",-0.0143037448681501,-0.0269238593558822,0.0628139661895878
"2002",-0.0137277588249042,-0.0270575642456502,0.0630149683159927
"2004",-0.0130125717592718,-0.0270358866906427,0.0633671198757567
"2006",-0.0121624518590041,-0.0268503910351794,0.0638826185380393
"2008",-0.0113276411106716,-0.0266026796388371,0.0643965671151716
"2010",-0.0106034904804778,-0.0263815918605459,0.0648790415135448
"2012",-0.00999956909625164,-0.0261478012888614,0.0654258008897475
"2014",-0.00953622803994005,-0.0258627094713621,0.0660068593990243
"2016",-0.00909332513771388,-0.0254493490590165,0.066723543788565
"2018",-0.00869744977803092,-0.0250570855904044,0.0673971862051449
"2020",-0.00830913346852762,-0.0247496614150146,0.0679973786953017
"2022",-0.0078034536464626,-0.0244205503078363,0.0685968122220562
"2024",-0.00720327180564677,-0.0240410549422446,0.0691794121956081
"2026",-0.00668641554631222,-0.0237080856726115,0.0696389122805988
"2028",-0.00625713742492888,-0.0234364993899793,0.0699282051415973
"2030",-0.00567745084438662,-0.0231268979339046,0.0702038069624703
"2032",-0.00481636469945765,-0.022763335232227,0.0705074619697656
"2034",-0.00386496564190688,-0.022354879535683,0.0708460889940302
"2036",-0.00301004265222852,-0.0220149770555858,0.0710579336271295
"2038",-0.00214191952072069,-0.0216121318077658,0.071311760747871
"2040",-0.00145288681539,-0.0212391378010541,0.071518869774184
"2042",-0.000922863936853438,-0.0209472012638298,0.0716280038926558
"2044",-0.00032174666866021,-0.0206434397599665,0.0718173411812334
"2046",0.00041160511452639,-0.0201735666539045,0.07237135336225
"2048",0.00104781074188809,-0.0196515589444682,0.0730982095764287
"2050",0.00145730387490175,-0.0192481254020447,0.0736687808311701
"2052",0.00184792518031091,-0.018915640596025,0.0741111152296897
"2054",0.0022824748904912,-0.0187339064547556,0.074305984447348
"2056",0.00265147142584215,-0.018728675916341,0.0742203351718438
"2058",0.00286850631615826,-0.0189862344516805,0.0737657082920999
"2060",0.00312048918549843,-0.0193187536607708,0.073157429310052
"2062",0.00340627930594119,-0.0195780842161303,0.0726261617237607
"2064",0.00376837863811901,-0.019876096621511,0.0719463994542171
"2066",0.00439510864286193,-0.0203040259910273,0.0710142135117699
"2068",0.00558925469594683,-0.020540698453715,0.0703539091755499
"2070",0.00724381956326868,-0.0205491066747758,0.0700265278387041
"2072",0.00887341001360012,-0.0207234488483175,0.0695149398444491
"2074",0.0106385119649864,-0.0210301715432216,0.068720385362317
"2076",0.0124647049933973,-0.0215788763210908,0.0674408600583416
"2078",0.014174497556734,-0.0223586572977761,0.0657859019157752
"2080",0.0157643909929708,-0.0232842602134632,0.0638513486371264
"2082",0.0171291632543954,-0.0244097014383671,0.0614588719749215
"2084",0.0181261431818363,-0.0255897625627065,0.0590086460391086
"2086",0.0186852401543177,-0.0268318455612673,0.0565575138099493
"2088",0.0190754108509403,-0.0280590958742629,0.0540728639631901
"2090",0.0198541509893162,-0.028828999896976,0.0521266227114366
"2092",0.0208241873105365,-0.0293085368560668,0.0506306420971148
"2094",0.0214693697396971,-0.0299391406576701,0.0490955119363656
"2096",0.0219793383074717,-0.0306404546571514,0.0474873866108717
"2098",0.0224587964743707,-0.0313897005127011,0.0457642793768838
"2100",0.0227403676429166,-0.0323207450359629,0.0438033539454436
"2102",0.0230677503181524,-0.0331945003157896,0.0418873260565716
"2104",0.0235260804260295,-0.0340013655472238,0.0399440837912647
"2106",0.0237529999998095,-0.0350061253145653,0.0376899929457214
"2108",0.0235582163905365,-0.0363754811126426,0.0348768008684835
"2110",0.0232966078174815,-0.0378308928616508,0.031819547569046
"2112",0.0234281496714921,-0.0388796945831834,0.0292258346103325
"2114",0.0237121255391458,-0.0396638897275028,0.0270474383069005
"2116",0.0238291816160528,-0.0404701872749428,0.0249786275344107
"2118",0.0238039397839598,-0.0413674893345575,0.0228177956029349
"2120",0.0236478303190376,-0.0423193536259333,0.0206741525711146
"2122",0.023181047221979,-0.0434801645441623,0.0183597403537116
"2124",0.0227753916645914,-0.0446151914621943,0.0159531945162184
"2126",0.022730609011186,-0.0454982293333935,0.0136929898622548
"2128",0.0228228904804276,-0.0463995420903382,0.0111557023687704
"2130",0.0228558816116961,-0.0475867997362373,0.00777777359833891
"2132",0.0227948891647723,-0.049044009234369,0.00354239142928483
"2134",0.0230760872515806,-0.0502633304156423,-0.000741380075103221
"2136",0.023874774680864,-0.0509985261961614,-0.00462856017392117
"2138",0.0250856347688386,-0.0513507540055926,-0.0083579289937272
"2140",0.0265350237446797,-0.051365627386118,-0.0116832821144529
"2142",0.027867735746306,-0.0511047612982307,-0.013991555871151
"2144",0.0288334658818677,-0.0508518779783675,-0.0157225809453032
"2146",0.0295868950467745,-0.0506710975150677,-0.0173257593190649
"2148",0.0300748709712006,-0.0505712907682222,-0.0185158774267531
"2150",0.0301728076405698,-0.0506609528639487,-0.0192954467808061
"2152",0.0298544011934878,-0.0510220048446421,-0.0200147992812056
"2154",0.0288579955776589,-0.0519204998831599,-0.0212215849558354
"2156",0.0276089057938318,-0.0529850939624081,-0.0225742142882244
"2158",0.0263728569204484,-0.0539479004888318,-0.0237146800802391
"2160",0.0247455574076726,-0.0552282481874449,-0.0253048431042768
"2162",0.0229150450695633,-0.0566035166748709,-0.0266476403366915
"2164",0.0213051126749785,-0.0575739309735317,-0.0265859636994596
"2166",0.0197629318159343,-0.0583785946731937,-0.0259212741768502
"2168",0.0179726855996191,-0.059330367323985,-0.0253739241196278
"2170",0.0155393069033589,-0.0607008754757561,-0.0250832004635925
"2172",0.0123979624357186,-0.0625562439063731,-0.0250255743618039
"2174",0.00883964761077953,-0.0645875760072374,-0.0250168553580553
"2176",0.00492086639732538,-0.0667383705681667,-0.0250400209107567
"2178",0.000826333458252385,-0.0689654445752391,-0.0251368482839065
"2180",-0.00280208612500009,-0.0707828679069438,-0.0249110895953296
"2182",-0.00663921625350226,-0.0726981387946661,-0.0252473662650259
"2184",-0.0105364969844328,-0.0746914728041587,-0.0260965984518857
"2186",-0.0136593958333665,-0.0761124626648953,-0.0264277638985952
"2188",-0.0158931957726306,-0.077086914299719,-0.0267397642805107
"2190",-0.0175640381700065,-0.0777309617535931,-0.0267661437521395
"2192",-0.0196515424692116,-0.0785459584551349,-0.0269175298457893
"2194",-0.0226052854402174,-0.0801792174735286,-0.0287411021807302
"2196",-0.0259538520604081,-0.0822976082939819,-0.0320274826907078
"2198",-0.0298727832056256,-0.0845923538856269,-0.0357712875466659
"2200",-0.0352469371893964,-0.0871111219603262,-0.0391842874052281
"2202",-0.0420931065654224,-0.0889955833584901,-0.0405426131190608
"2204",-0.051326488831383,-0.0902706520552347,-0.0410491247145521
"2206",-0.0618411719887446,-0.0898142867673368,-0.0408421477888687
"2208",-0.0730809256985827,-0.0861993569592459,-0.038908207115563
"2210",-0.0829975421675481,-0.0776715391123004,-0.0349614053997999
"2212",-0.0873091615498505,-0.0611225718934828,-0.0257017654158396
"2214",-0.0834711853093587,-0.038994524298573,-0.0111939511621951
"2216",-0.0756049550826364,-0.0194034504450237,0.00141408920750938
"2218",-0.0677720641414877,-0.00484210301894671,0.00979405912136609
"2220",-0.0617060182937106,0.00496268139374837,0.01480168268197
"2222",-0.0565168526669404,0.0123143584781602,0.01961084219073
"2224",-0.0519788518481989,0.0182597392621451,0.0251720517533213
"2226",-0.0488030735216742,0.0224883044156366,0.0295913257103039
"2228",-0.0465567932979287,0.0253877197477128,0.0324396325041934
"2230",-0.0448583704292279,0.0275029055326329,0.0344545695376624
"2232",-0.0434659270700244,0.0291871565458019,0.0361136841135009
"2234",-0.042375956384433,0.0305650611319643,0.0376463145375353
"2236",-0.0416739622326481,0.0315717253600316,0.0390670529950694
"2238",-0.0410474659416627,0.0325126737035009,0.0404185842466751
"2240",-0.0402778232329293,0.0336570050746754,0.0416040066738389
"2242",-0.0394676075366151,0.0348749886450834,0.0421298786200781
"2244",-0.0380922286859279,0.0366575272855359,0.0423887109256702
"2246",-0.0355826325073645,0.0394726426285885,0.0426469384763962
"2248",-0.0319758671972767,0.0431714859101645,0.042267748783193
"2250",-0.0274699142069729,0.0473599815618072,0.0402883705028867
"2252",-0.0216420657920379,0.0520435059329923,0.0365349412789264
"2254",-0.0141919714553666,0.0568871526718092,0.0309254258485643
"2256",-0.00607943325137816,0.0606275187940148,0.0229945343090695
"2258",0.0014202039407706,0.0624205311922666,0.0134747736901276
"2260",0.00721275666221841,0.0622463415833388,0.00379132860010935
"2262",0.0108853767025045,0.0606481869756236,-0.00492880595463624
"2264",0.0124394595035922,0.0580142407246241,-0.0126643281933217
"2266",0.0123325797503841,0.0548000210438588,-0.0193958692414827
"2268",0.0111740002587712,0.0511594704759317,-0.0256399784488464
"2270",0.00933980676553145,0.0468001126374513,-0.0322714538208788
"2272",0.00719916833239776,0.0416837191019141,-0.0395297190996175
"2274",0.00500378173492029,0.0361385491728765,-0.0470962886534223
"2276",0.00289305714929411,0.0305431168553577,-0.0543284383348665
"2278",0.000564114263744142,0.0250229871364673,-0.0608868746886339
"2280",-0.00200851780841735,0.0200859655935538,-0.0662620128451013
"2282",-0.00465278552373336,0.0164562714369764,-0.0697805097724166
"2284",-0.00707891024266856,0.0143729347715535,-0.071217206011638
"2286",-0.00932512411969355,0.0135659626382095,-0.0707762786104302
"2288",-0.0117078653722342,0.0136452909044205,-0.0689032237624209
"2290",-0.0140310096459763,0.0144249235151901,-0.0661375747483375
"2292",-0.0160285232977043,0.0156657502364771,-0.0628126790213466
"2294",-0.0176470162682338,0.0171120535889706,-0.0592399214789489
"2296",-0.0189786085631871,0.0185869369076273,-0.0559158355570693
"2298",-0.0203269999418362,0.0199552526171602,-0.0528437344934444
"2300",-0.0221236331406063,0.0209797722802724,-0.0498706126296748
"2302",-0.0247483743776949,0.0216774044800409,-0.0469092097072413
"2304",-0.0284242465094027,0.0227256276034891,-0.0430001789936323
"2306",-0.0329935227715024,0.0251040519533312,-0.0364828674279165
"2308",-0.0379844952708024,0.0298304054015762,-0.024116732226827
"2310",-0.0414502137205916,0.0363655022394742,-0.00238477512425486
"2312",-0.0387989233203986,0.0408914070176815,0.0251237347718132
"2314",-0.0302757192726042,0.0413238170764182,0.046338539292276
"2316",-0.0217415630228516,0.0401811385436063,0.0575921108494379
"2318",-0.0153595590105362,0.0395156290702303,0.0623477701091546
"2320",-0.0110064459405123,0.0401914676178885,0.0632812151976844
"2322",-0.00890965157162561,0.0422375584254898,0.0607783951157955
"2324",-0.00950986784123784,0.045348716974024,0.0532263372393894
"2326",-0.0128170438546382,0.0485355559392649,0.0375711312678779
"2328",-0.0172023273459885,0.0486293136263766,0.0112456602623594
"2330",-0.0191839531826891,0.0434100932931053,-0.0180384989285703
"2332",-0.0177472691458881,0.0364899141783856,-0.039341578751467
"2334",-0.0147840660655599,0.0310153946586172,-0.0519671000094867
"2336",-0.0115076943704028,0.0275622260517646,-0.0590030339447676
"2338",-0.00846314636415909,0.0254274352829656,-0.0629539597913853
"2340",-0.00580700134376242,0.0241948559816987,-0.0648785318837004
"2342",-0.00350177136561545,0.0237546276982016,-0.0655718465331413
"2344",-0.00198556959134539,0.0237345777763121,-0.065815011975212
"2346",-0.00152251802867748,0.0243326069291946,-0.0655475365484341
"2348",-0.00185518792885498,0.0259041468777835,-0.0640341809932478
"2350",-0.00224873367295453,0.0280751853818816,-0.0611134452382063
"2352",-0.00143868769456433,0.030989553527258,-0.0559476961275334
"2354",0.00118327172842208,0.0348238789017421,-0.0480358891722358
"2356",0.00472001081628699,0.0385002008955345,-0.0395474203880836
"2358",0.00776754914549225,0.0407051285042266,-0.033897238269095
"2360",0.00934431540568733,0.0412600819620777,-0.0328215011719007
"2362",0.00972700657742596,0.0410763426576972,-0.03507053110015
"2364",0.00898062985613601,0.040223795532319,-0.0393118695627058
"2366",0.00709430663435504,0.0387565752506267,-0.044234138288076
"2368",0.00440494714054839,0.0371287104149457,-0.0481816271288743
"2370",0.000902467184508543,0.0351016794038154,-0.0513036014670518
"2372",-0.00267212457732212,0.0327229304970425,-0.0541666394280417
"2374",-0.00485017183372921,0.0310028983029963,-0.0561471466979961
"2376",-0.00504813956120992,0.0307118906917132,-0.0566272987102841
"2378",-0.00388210339469632,0.0313735788859565,-0.0562938799920694
"2380",-0.00213983575665508,0.031793713376083,-0.0566072288074308
"2382",-0.000704715044352812,0.0313996240591783,-0.0581272293505029
"2384",0.000733944309535563,0.0310567887212253,-0.05942112265716
"2386",0.00226744647486678,0.0311620543230647,-0.0598604917655146
"2388",0.00400524767305314,0.0319364031657677,-0.0592574355425378
"2390",0.00586277993880103,0.0329768969632459,-0.0581856266207637
"2392",0.00762251015488578,0.0335727322736926,-0.0575845974260576
"2394",0.00920472779887955,0.0340627093028633,-0.0568239741246353
"2396",0.0104726432014048,0.0347611509961446,-0.0557042375647965
"2398",0.0114549868081766,0.0356874151012982,-0.0544089609545943
"2400",0.0116720140588437,0.0364949645269208,-0.0532270395583082
"2402",0.0107027135590897,0.0367318232927501,-0.05264754316284
"2404",0.00850607873664184,0.0364525421646664,-0.052470960657186
"2406",0.00658142983625711,0.0367432566237558,-0.0512983040460512
"2408",0.00580256123003209,0.0380212603498699,-0.048675383008275
"2410",0.00488728507976368,0.0391076733810314,-0.046100834665353
"2412",0.00313787881523419,0.0391801350411679,-0.0447898318146615
"2414",0.00214036565663975,0.0390108074786446,-0.0437581292240142
"2416",0.00192879099409504,0.0391036631011148,-0.0421812927358957
"2418",0.00157840775579518,0.0393048995726481,-0.0406778526286944
"2420",0.00115763927715405,0.0396620409915624,-0.0394600418405825
"2422",9.67482937761892e-05,0.0396574595225498,-0.0386811390648007
"2424",-0.00156897766993387,0.0392086743036785,-0.0381541649316296
"2426",-0.00306939480179279,0.038459441636335,-0.0380225101130733
"2428",-0.00381154585368481,0.0380485361651124,-0.0376210474887332
"2430",-0.00384400299152924,0.0382804580455349,-0.0366273984105269
"2432",-0.00438160069848766,0.0382972275702831,-0.0357088557878978
"2434",-0.00591189558508793,0.0376571607146436,-0.0352888063641132
"2436",-0.00753694286348897,0.0367194172242354,-0.0351548500577173
"2438",-0.00925501082330288,0.035612977863212,-0.0351564994254313
"2440",-0.0107814646677397,0.03497676432289,-0.0343308296851727
"2442",-0.0117303897997187,0.0352226288046039,-0.0321770048337114
"2444",-0.0124882164809367,0.0357130405793628,-0.0299017682128497
"2446",-0.0127414753417199,0.0366362770187257,-0.0268824292943761
"2448",-0.012534867185405,0.0375777555040406,-0.0236090835506134
"2450",-0.0125030793046605,0.0381184125657508,-0.0211551753585513
"2452",-0.0122460017862437,0.0389699598873165,-0.0189175358947614
"2454",-0.0113067882607499,0.0398760615514791,-0.0170231232607897
"2456",-0.0102851217694536,0.0399527245045951,-0.0163486991621751
"2458",-0.0102818888714198,0.0392110079811159,-0.0164734739253307
"2460",-0.0116273426984229,0.0376475319251239,-0.0171990160292377
"2462",-0.0134907594404004,0.035427055448758,-0.0180980010228071
"2464",-0.0155471791209676,0.0328318139454122,-0.0192000561515533
"2466",-0.0168569188246987,0.0307833608903389,-0.0206770041711959
"2468",-0.0165510688675172,0.0297389985202419,-0.0216471317775234
"2470",-0.0161899999244347,0.0285642833760074,-0.0223798130048364
"2472",-0.0165232051944079,0.0272590864697961,-0.0242148981270763
"2474",-0.0162465405508554,0.0275606178922381,-0.0257174528283783
"2476",-0.0146899760708558,0.0287762584194936,-0.0270404049495822
"2478",-0.0124755492540027,0.0283836298025875,-0.0314817640540661
"2480",-0.00946926796996757,0.0273306477130571,-0.0374897937506185
"2482",-0.00545446105684385,0.0268142444817553,-0.0429905790749657
"2484",-0.000350594140194795,0.0264519075840783,-0.0470331931125908
"2486",0.0042877770693256,0.0246786759946822,-0.0514017242401679
"2488",0.00684700324451982,0.0203061497651967,-0.0587037584049274
"2490",0.0121671869244205,0.0167943153417361,-0.0630254313334668
"2492",0.0170547108178604,0.0127908562251478,-0.0653319374321092
"2494",0.0211353123133172,0.00869718441568504,-0.0656496833485271
"2496",0.0242809595977859,0.00486263324375694,-0.0644415366317957
"2498",0.0265702646924878,0.00148469782550423,-0.0623051886137765
